cause,sex,frmat,IM_Frmat,deaths1,deaths2,deaths3,deaths4,deaths5,deaths6,deaths7,deaths8,deaths9,deaths10,deaths11,deaths12,deaths13,deaths14,deaths15,deaths16,deaths17,deaths18,deaths19,deaths20,deaths21,deaths22,deaths23,deaths24,deaths25,deaths26,IM_deaths1,IM_deaths2,IM_deaths3,IM_deaths4
C944,2,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,0
C947,1,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,1,1,0,0,0,0,0,0
C947,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
C950,1,00,01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,1,4,1,1,0,0,0,0,0
C950,2,00,01,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,3,4,2,0,0,0,0,0,0
C951,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0
C951,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C957,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
C957,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
C959,1,00,01,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,6,6,10,1,1,0,0,0,0,0,0
C959,2,00,01,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,2,3,5,8,5,3,1,0,0,0,0,0
C960,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C960,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C962,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C967,1,00,01,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0
C967,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,1,1,0,0,0,0,0,0
C968,1,00,01,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C969,1,00,01,58,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,6,5,11,6,11,5,7,2,0,0,0,0,0,1
C969,2,00,01,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6,4,2,9,8,7,3,1,0,0,0,0,0
D047,1,00,01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D101,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
D102,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D103,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D104,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D109,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
D110,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
D117,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D120,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D120,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
D122,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
D122,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
D123,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D123,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D124,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D125,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
D126,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
D128,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
D128,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D129,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
D129,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D130,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
D130,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D134,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0
D134,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D135,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
D135,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D136,1,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,4,2,0,1,0,0,0,0,0,0
D136,2,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,0,0,0,0,0,0,0
D137,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D139,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D139,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
D140,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D140,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D143,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
D143,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
D144,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D151,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
D152,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D157,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
D162,2,00,01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D164,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D166,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D170,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D180,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D180,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
D181,1,00,01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
D181,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D190,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
D190,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D199,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
D200,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D201,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D210,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D210,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D211,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D212,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D219,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D233,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
D233,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
D234,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D235,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
D239,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
D24,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D250,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D251,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D261,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D27,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0
D287,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
D291,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
D292,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
D299,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
D300,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
D300,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
D303,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0
D303,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
D309,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D309,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D320,1,00,01,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,4,6,0,2,2,0,0,0,0,0,0
D320,2,00,01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,9,8,4,3,6,0,0,0,0,0,0
D329,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,4,1,0,0,0,0,0,0,0
D329,2,00,01,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,2,2,6,4,1,0,0,0,0,0,0
D330,1,00,01,11,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,2,0,1,1,0,0,0,0,0,0,0
D330,2,00,01,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,5,2,1,0,0,0,0,0,0,0
D331,1,00,01,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
D331,2,00,01,10,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0
D332,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D332,2,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,2,0,0,0,0,0,0,0
D334,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D337,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D339,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0
D339,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0
D34,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D34,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D350,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
D352,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
D352,2,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,2,0,1,0,0,0,0,0,0
D354,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
D359,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D369,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
D369,2,00,01,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
D370,1,00,01,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,8,9,3,2,2,1,1,0,0,0,0,0,0
D370,2,00,01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,5,5,2,0,0,0,0,0,0
D371,1,00,01,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,16,12,10,16,14,2,1,0,0,0,0,0
D371,2,00,01,79,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,2,10,10,10,7,19,13,2,0,0,0,0,0
D372,1,00,01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,4,1,0,0,0,0,0,0,0
D372,2,00,01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,3,2,0,0,0,0,0,0
D373,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0
D373,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
D374,1,00,01,180,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,24,20,24,33,28,24,14,2,0,0,0,0,0
D374,2,00,01,240,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,7,15,22,34,54,55,41,4,0,0,0,0,0
D375,1,00,01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,11,5,11,4,3,0,0,0,0,0,0
D375,2,00,01,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,9,5,9,12,19,9,3,0,0,0,0,0
D376,1,00,01,245,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,18,37,31,39,34,47,24,9,0,0,0,0,0,0
D376,2,00,01,297,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,20,30,40,51,59,58,25,3,0,0,0,0,0
D377,1,00,01,257,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,19,33,47,46,32,30,21,7,4,0,0,0,0,0
D377,2,00,01,288,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,8,14,24,37,41,66,65,19,5,0,0,0,0,0
D379,1,00,01,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,16,14,9,20,9,14,4,0,0,0,0,0,0
D379,2,00,01,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,12,6,17,26,17,14,0,0,0,0,0,0
D380,1,00,01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,1,2,3,0,0,0,0,0,0,0,0
D380,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0
D381,1,00,01,1106,0,0,0,0,0,0,0,0,0,1,1,1,1,10,31,58,122,193,162,153,210,138,23,2,0,0,0,0,0
D381,2,00,01,595,0,0,0,0,0,0,0,0,0,1,1,0,1,4,6,25,67,89,81,79,97,90,49,5,0,0,0,0,0
D382,1,00,01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,2,1,2,0,0,0,0,0,0,0
D382,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,2,1,0,0,0,0,0,0
D383,1,00,01,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,4,9,13,5,12,4,5,2,0,0,0,0,0,0
D383,2,00,01,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,7,5,10,4,4,2,0,0,0,0,0,0
D385,1,00,01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,2,1,2,0,0,0,0,0,0
D385,2,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,5,0,0,0,0,0,0,0
D386,1,00,01,124,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,17,18,22,16,22,15,0,0,0,0,0,0,0
D386,2,00,01,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,12,9,8,8,13,4,1,0,0,0,0,0
D390,2,00,01,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,2,5,5,6,0,0,0,0,0,0
D391,2,00,01,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,5,6,16,10,12,4,1,0,0,0,0,0
D397,2,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,0,0,0,0,0
D399,2,00,01,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,9,4,11,17,18,2,0,0,0,0,0,0
D400,1,00,01,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,3,9,14,4,0,0,0,0,0,0
D401,1,00,01,8,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0
D407,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
D409,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,1,2,0,0,0,0,0,0
D410,1,00,01,98,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,11,13,9,13,23,14,4,2,0,0,0,0,0
D410,2,00,01,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,5,10,19,22,9,3,0,0,0,0,0
D411,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
D411,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0
D412,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
D412,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D413,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D414,1,00,01,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,10,12,16,26,26,13,1,0,0,0,0,0
D414,2,00,01,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,2,9,12,13,10,0,0,0,0,0,0
D417,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
D417,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
D419,1,00,01,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,5,9,5,8,4,0,0,0,0,0,0
D419,2,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,4,0,0,0,0,0,0,0
D420,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
D420,2,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,4,2,0,0,0,0,0,0
D421,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
D421,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D429,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
D429,2,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,0,0,0,0,0,0,0
D430,1,00,01,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,8,14,8,12,6,11,0,0,0,0,0,0,1
D430,2,00,01,86,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,8,5,7,9,17,20,12,1,0,0,0,0,0,0
D431,1,00,01,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,1,1,2,0,0,0,0,0,0,0
D431,2,00,01,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,5,5,3,4,0,0,0,0,0,0,0
D432,1,00,01,85,0,0,0,0,0,0,0,0,0,1,1,1,1,3,5,8,7,15,14,8,13,8,0,0,0,0,0,0,0
D432,2,00,01,108,1,0,0,0,0,1,0,0,1,0,0,3,1,0,4,6,6,11,17,17,20,11,8,1,0,0,0,0,1
D433,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D433,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
D434,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,2,1,2,0,0,0,0,0,0,0,0
D434,2,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0
D437,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
D437,2,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,5,2,1,0,0,0,0,0,0
D439,1,00,01,41,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,8,8,5,3,4,3,2,0,0,0,0,0,0
D439,2,00,01,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,3,5,8,13,9,2,0,0,0,0,0,0
D440,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
D440,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,2,1,0,0,0,0,0,0
D441,1,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,1,2,0,0,0,0,0,0,0
D441,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,1,0,0,0,0,0,0,0
D442,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D442,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D443,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,1,0,0,0,0,0,0
D443,2,00,01,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,0,0
D444,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
